HH MM       Wp      kak      lrm      wmq      izn      fur      ebr      tdc      sjg      tuc      hon      cnb   n
16 57    0.099    0.029    0.044  999.000    0.148    0.219    0.167    0.090    0.040    0.109    0.024    0.054   5
16 58    0.102    0.037    0.041  999.000    0.166    0.218    0.150    0.049    0.061    0.101    0.033    0.049   5
16 59    0.071    0.036    0.054  999.000    0.096    0.114    0.103    0.047    0.051    0.077    0.031    0.053   5
17 00    0.073    0.037    0.054  999.000    0.098    0.121    0.079    0.060    0.060    0.067    0.035    0.055   5
17 01    0.090    0.044    0.055  999.000    0.138    0.155    0.099    0.052    0.066    0.088    0.041    0.057   5
17 02    0.098    0.047    0.048  999.000    0.113    0.224    0.111    0.052    0.069    0.054    0.040    0.059   5
17 03    0.106    0.053    0.041  999.000    0.117    0.267    0.114    0.062    0.062    0.060    0.041    0.054   5
17 04    0.089    0.048    0.039  999.000    0.102    0.203    0.121    0.065    0.055    0.064    0.044    0.054   5
17 05    0.095    0.047    0.080  999.000    0.126    0.172    0.096    0.069    0.073    0.095    0.053    0.050   5
17 06    0.144    0.058    0.122  999.000    0.213    0.251    0.134    0.088    0.085    0.132    0.065    0.075   5
17 07    0.179    0.068    0.133  999.000    0.249    0.391    0.186    0.102    0.084    0.131    0.082    0.056   5
17 08    0.173    0.073    0.152  999.000    0.235    0.359    0.140    0.097    0.085    0.154    0.092    0.044   5
17 09    0.142    0.078    0.168  999.000    0.157    0.241    0.119    0.118    0.097    0.133    0.070    0.068   5
17 10    0.259    0.120    0.266  999.000    0.351    0.463    0.158    0.128    0.092    0.121    0.075    0.095   5
17 11    0.316    0.123    0.249  999.000    0.424    0.644    0.232    0.141    0.161    0.223    0.102    0.139   5
17 12    0.202    0.082    0.138  999.000    0.244    0.450    0.175    0.111    0.130    0.187    0.084    0.097   5
17 13    0.106    0.055    0.091  999.000    0.099    0.180    0.099    0.085    0.076    0.145    0.066    0.105   5
17 14    0.084    0.025    0.080  999.000    0.105    0.132    0.084    0.060    0.059    0.154    0.042    0.077   5
17 15    0.098    0.024    0.074  999.000    0.083    0.238    0.088    0.039    0.056    0.143    0.037    0.070   5
17 16    0.115    0.034    0.051  999.000    0.079    0.326    0.100    0.053    0.062    0.147    0.038    0.085   5
17 17    0.089    0.035    0.061  999.000    0.101    0.176    0.069    0.056    0.047    0.141    0.039    0.068   5
17 18    0.169    0.054    0.108  999.000    0.235    0.367    0.139    0.058    0.055    0.113    0.056    0.080   5
17 19    0.315    0.082    0.245  999.000    0.442    0.654    0.234    0.129    0.121    0.120    0.081    0.155   5
17 20    0.224    0.082    0.183  999.000    0.256    0.494    0.221    0.134    0.131    0.122    0.115    0.104   5
17 21    0.126    0.072    0.126  999.000    0.138    0.214    0.128    0.064    0.061    0.107    0.112    0.078   5
17 22    0.118    0.053    0.099  999.000    0.098    0.252    0.118    0.062    0.044    0.055    0.055    0.090   5
17 23    0.097    0.041    0.074  999.000    0.087    0.224    0.123    0.053    0.043    0.063    0.052    0.060   5
17 24    0.117    0.041    0.063  999.000    0.172    0.263    0.103    0.079    0.029    0.120    0.068    0.047   5
17 25    0.273    0.071    0.155  999.000    0.464    0.608    0.278    0.179    0.081    0.117    0.096    0.069   5
17 26    0.656    0.196    0.422  999.000    0.886    1.544    0.443    0.313    0.233    0.291    0.188    0.230   5
17 27    0.539    0.188    0.348  999.000    0.641    1.488    0.359    0.193    0.185    0.272    0.178    0.209   6
17 28    0.340    0.147    0.303  999.000    0.392    0.897    0.192    0.083    0.068    0.180    0.091    0.107   6
17 29    0.229    0.116    0.206  999.000    0.262    0.586    0.124    0.059    0.046    0.144    0.105    0.080   6
17 30    0.174    0.064    0.126  999.000    0.214    0.385    0.167    0.071    0.054    0.099    0.061    0.088   6
17 31    0.196    0.028    0.094  999.000    0.282    0.479    0.197    0.072    0.063    0.179    0.060    0.098   6
17 32    0.194    0.066    0.123  999.000    0.334    0.378    0.152    0.078    0.054    0.125    0.072    0.112   6
17 33    0.150    0.075    0.141  999.000    0.263    0.208    0.149    0.069    0.042    0.091    0.052    0.065   6
17 34    0.146    0.048    0.078  999.000    0.218    0.256    0.202    0.109    0.054    0.136    0.059    0.076   6
17 35    0.119    0.054    0.095  999.000    0.111    0.233    0.133    0.092    0.041    0.242    0.080    0.089   6
17 36    0.088    0.046    0.094  999.000    0.090    0.155    0.078    0.054    0.031    0.221    0.061    0.068   6
17 37    0.061    0.023    0.042  999.000    0.088    0.105    0.057    0.041    0.029    0.144    0.063    0.052   6
17 38    0.062    0.018    0.031  999.000    0.088    0.114    0.081    0.041    0.033    0.083    0.029    0.038   6
17 39    0.082    0.022    0.052  999.000    0.111    0.175    0.100    0.045    0.030    0.046    0.019    0.032   6
17 40    0.103    0.027    0.058  999.000    0.161    0.193    0.140    0.053    0.065    0.072    0.032    0.038   6
17 41    0.107    0.041    0.066  999.000    0.171    0.200    0.107    0.054    0.068    0.068    0.044    0.060   6
17 42    0.089    0.030    0.065  999.000    0.120    0.152    0.110    0.056    0.042    0.060    0.051    0.058   6
17 43    0.083    0.036    0.051  999.000    0.099    0.195    0.083    0.061    0.056    0.072    0.033    0.036   6
17 44    0.079    0.038    0.053  999.000    0.075    0.183    0.089    0.054    0.058    0.049    0.042    0.033   6
17 45    0.071    0.045    0.071  999.000    0.072    0.119    0.070    0.061    0.071    0.052    0.049    0.052   6
17 46    0.085    0.033    0.050  999.000    0.085    0.180    0.080    0.071    0.063    0.067    0.035    0.066   5
17 47    0.067    0.027    0.034  999.000    0.089    0.106    0.081    0.070    0.067    0.086    0.046    0.036   5
17 48    0.092    0.028    0.043  999.000    0.162    0.103    0.123    0.068    0.052    0.079    0.032    0.033   5
17 49    0.118    0.026    0.067  999.000    0.184    0.118    0.192    0.058    0.046    0.034    0.040    0.041   5
17 50    0.087    0.032    0.044  999.000    0.097    0.136    0.124    0.066    0.058    0.084    0.054    0.032   5
17 51    0.120    0.020    0.052  999.000    0.150    0.308    0.070    0.066    0.068    0.089    0.050    0.039   5
17 52    0.143    0.027    0.074  999.000    0.160    0.345    0.109    0.084    0.055    0.066    0.031    0.065   5
17 53    0.127    0.028    0.057  999.000    0.163    0.321    0.067    0.053    0.065    0.053    0.037    0.061   5
17 54    0.105    0.018    0.048  999.000    0.113    0.280    0.065    0.066    0.046    0.083    0.044    0.037   5
17 55    0.107    0.017    0.062  999.000    0.125    0.248    0.084    0.082    0.027    0.136    0.068    0.034   5
17 56    0.093    0.016    0.068  999.000    0.060    0.259    0.059    0.058    0.031    0.085    0.060    0.046   5
17 57    0.063    0.027    0.041  999.000    0.049    0.101    0.096    0.049    0.033    0.073    0.026    0.043   5
17 58    0.065    0.030    0.032  999.000    0.057    0.102    0.104    0.046    0.018    0.118    0.048    0.038   5
17 59    0.080    0.026    0.054  999.000    0.063    0.130    0.127    0.055    0.033    0.092    0.029    0.033   5
18 00    0.073    0.020    0.049  999.000    0.060    0.119    0.118    0.048    0.038    0.054    0.038    0.033   5
18 01    0.067    0.021    0.033  999.000    0.070    0.136    0.073    0.062    0.055    0.099    0.043    0.031   5
18 02    0.058    0.029    0.029  999.000    0.046    0.109    0.077    0.026    0.066    0.124    0.049    0.043   5
18 03    0.065    0.032    0.034  999.000    0.053    0.127    0.080    0.028    0.041    0.103    0.057    0.055   5
18 04    0.066    0.043    0.048  999.000    0.046    0.117    0.077    0.039    0.035    0.089    0.066    0.076   5
18 05    0.054    0.025    0.028  999.000    0.036    0.109    0.074    0.045    0.042    0.086    0.043    0.042   5
18 06    0.057    0.033    0.018  999.000    0.034    0.138    0.064    0.028    0.047    0.116    0.022    0.037   5
18 07    0.089    0.030    0.036  999.000    0.072    0.190    0.118    0.037    0.057    0.157    0.028    0.037   5
18 08    0.099    0.030    0.055  999.000    0.055    0.145    0.211    0.052    0.045    0.121    0.032    0.059   5
18 09    0.089    0.024    0.043  999.000    0.058    0.126    0.192    0.065    0.026    0.076    0.045    0.031   5
18 10    0.075    0.027    0.030  999.000    0.077    0.125    0.115    0.051    0.015    0.077    0.049    0.037   5
18 11    0.069    0.043    0.041  999.000    0.081    0.094    0.088    0.031    0.023    0.060    0.036    0.062   5
18 12    0.096    0.037    0.052  999.000    0.085    0.094    0.211    0.042    0.046    0.061    0.046    0.053   5
18 13    0.076    0.058    0.042  999.000    0.036    0.100    0.142    0.038    0.035    0.072    0.051    0.035   5
18 14    0.067    0.043    0.037  999.000    0.035    0.132    0.089    0.060    0.049    0.077    0.028    0.036   5
18 15    0.092    0.040    0.045  999.000    0.085    0.160    0.128    0.039    0.047    0.068    0.020    0.028   5
18 16    0.084    0.028    0.041  999.000    0.098    0.157    0.094    0.054    0.030    0.050    0.016    0.036   5
18 17    0.086    0.020    0.041  999.000    0.039    0.186    0.145    0.055    0.030    0.055    0.022    0.051   5
18 18    0.099    0.027    0.041  999.000    0.088    0.229    0.112    0.057    0.044    0.054    0.024    0.042   5
18 19    0.104    0.029    0.039  999.000    0.100    0.203    0.150    0.025    0.032    0.077    0.018    0.047   5
18 20    0.075    0.019    0.032  999.000    0.072    0.157    0.095    0.034    0.031    0.033    0.023    0.042   5
18 21    0.063    0.025    0.029  999.000    0.049    0.149    0.061    0.021    0.035    0.078    0.046    0.028   5
18 22    0.056    0.023    0.060  999.000    0.062    0.072    0.062    0.029    0.026    0.098    0.045    0.041   5
18 23    0.075    0.023    0.052  999.000    0.104    0.105    0.094    0.056    0.048    0.065    0.046    0.038   5
18 24    0.117    0.073    0.095  999.000    0.108    0.161    0.147    0.062    0.083    0.169    0.069    0.043   5
18 25    0.097    0.076    0.063  999.000    0.067    0.143    0.135    0.040    0.065    0.167    0.067    0.040   5
18 26    0.091    0.056    0.065  999.000    0.101    0.137    0.098    0.038    0.074    0.106    0.066    0.047   5
18 27    0.069    0.052    0.068  999.000    0.074    0.071    0.077    0.047    0.058    0.084    0.048    0.033   5
18 28    0.067    0.028    0.074  999.000    0.076    0.108    0.048    0.046    0.065    0.047    0.046    0.036   5
18 29    0.088    0.045    0.061  999.000    0.085    0.173    0.075    0.035    0.045    0.064    0.039    0.064   5
18 30    0.103    0.048    0.055  999.000    0.143    0.135    0.134    0.036    0.052    0.093    0.044    0.070   5
18 31    0.093    0.021    0.033  999.000    0.123    0.197    0.094    0.046    0.053    0.082    0.052    0.038   5
18 32    0.079    0.029    0.029  999.000    0.087    0.160    0.090    0.034    0.026    0.053    0.033    0.026   5
18 33    0.070    0.025    0.033  999.000    0.065    0.129    0.100    0.036    0.043    0.081    0.053    0.050   5
18 34    0.096    0.022    0.042  999.000    0.128    0.204    0.086    0.049    0.078    0.073    0.050    0.049   5
18 35    0.090    0.034    0.056  999.000    0.117    0.146    0.097    0.058    0.050    0.066    0.050    0.063   5
18 36    0.082    0.026    0.046  999.000    0.085    0.133    0.120    0.034    0.032    0.092    0.058    0.071   5
18 37    0.091    0.056    0.038  999.000    0.063    0.160    0.137    0.033    0.032    0.172    0.075    0.123   5
18 38    0.072    0.050    0.040  999.000    0.060    0.132    0.076    0.035    0.041    0.140    0.061    0.093   5
18 39    0.072    0.033    0.051  999.000    0.042    0.167    0.070    0.051    0.043    0.121    0.065    0.051   5
18 40    0.102    0.036    0.062  999.000    0.102    0.206    0.101    0.053    0.048    0.077    0.037    0.066   5
18 41    0.110    0.030    0.065  999.000    0.128    0.193    0.133    0.051    0.036    0.092    0.028    0.072   5
18 42    0.094    0.025    0.072  999.000    0.102    0.171    0.101    0.031    0.028    0.087    0.028    0.050   5
18 43    0.070    0.019    0.060  999.000    0.081    0.082    0.108    0.034    0.054    0.099    0.034    0.036   5
18 44    0.090    0.019    0.030  999.000    0.087    0.185    0.131    0.024    0.026    0.034    0.029    0.028   5
18 45    0.084    0.019    0.026  999.000    0.081    0.208    0.084    0.025    0.051    0.053    0.039    0.042   5
18 46    0.088    0.025    0.054  999.000    0.066    0.221    0.077    0.024    0.069    0.029    0.038    0.048   5
18 47    0.067    0.020    0.042  999.000    0.056    0.114    0.100    0.026    0.070    0.048    0.029    0.030   5
18 48    0.058    0.024    0.032  999.000    0.080    0.090    0.062    0.029    0.050    0.069    0.028    0.042   5
18 49    0.050    0.025    0.038  999.000    0.057    0.090    0.042    0.026    0.056    0.073    0.040    0.046   5
18 50    0.068    0.025    0.028  999.000    0.071    0.156    0.063    0.048    0.045    0.100    0.057    0.041   5
18 51    0.060    0.026    0.034  999.000    0.062    0.132    0.046    0.051    0.027    0.105    0.050    0.057   5
18 52    0.048    0.032    0.035  999.000    0.051    0.089    0.033    0.023    0.068    0.041    0.027    0.064   5
18 53    0.045    0.033    0.025  999.000    0.054    0.066    0.045    0.039    0.072    0.054    0.028    0.048   5
18 54    0.060    0.041    0.032  999.000    0.034    0.117    0.076    0.069    0.040    0.128    0.053    0.068   5
18 55    0.092    0.047    0.053  999.000    0.060    0.213    0.087    0.053    0.062    0.190    0.069    0.082   5
18 56    0.068    0.029    0.039  999.000    0.055    0.144    0.074    0.022    0.040    0.093    0.037    0.039   5
18 57    0.057    0.035    0.033  999.000    0.063    0.085    0.067    0.045    0.021    0.078    0.028    0.073   5
18 58    0.060    0.036    0.045  999.000    0.068    0.098    0.051    0.035    0.029    0.070    0.040    0.056   5
18 59    0.064    0.020    0.030  999.000    0.086    0.108    0.073    0.035    0.018    0.040    0.045    0.039   5
19 00    0.072    0.038    0.040  999.000    0.081    0.126    0.073    0.032    0.018    0.046    0.036    0.022   5
19 01    0.072    0.024    0.047  999.000    0.079    0.168    0.042    0.055    0.022    0.034    0.034    0.034   5
19 02    0.060    0.033    0.035  999.000    0.076    0.105    0.051    0.050    0.026    0.032    0.038    0.053   5
19 03    0.051    0.034    0.047  999.000    0.071    0.053    0.052    0.037    0.024    0.031    0.017    0.068   5
19 04    0.076    0.024    0.040  999.000    0.084    0.113    0.067    0.031    0.025    0.034    0.019    0.048   4
19 05    0.067    0.026    0.016  999.000    0.065    0.112    0.075    0.029    0.024    0.061    0.027    0.039   4
19 06    0.073    0.020    0.027  999.000    0.058    0.127    0.080    0.022    0.018    0.048    0.035    0.046   4
19 07    0.072    0.028    0.038  999.000    0.059    0.095    0.097    0.024    0.027    0.050    0.031    0.057   4
19 08    0.055    0.029    0.035  999.000    0.036    0.065    0.084    0.038    0.032    0.051    0.031    0.050   4
19 09    0.046    0.028    0.049  999.000    0.042    0.050    0.040    0.030    0.028    0.029    0.029    0.067   4
19 10    0.056    0.035    0.046  999.000    0.060    0.065    0.051    0.034    0.029    0.052    0.030    0.060   4
19 11    0.058    0.028    0.047  999.000    0.070    0.075    0.039    0.025    0.020    0.045    0.030    0.050   4
19 12    0.076    0.018    0.050  999.000    0.073    0.134    0.046    0.016    0.032    0.047    0.037    0.037   4
19 13    0.075    0.044    0.041  999.000    0.059    0.162    0.039    0.036    0.052    0.072    0.047    0.077   4
19 14    0.068    0.024    0.040  999.000    0.067    0.100    0.064    0.044    0.033    0.052    0.032    0.048   4
19 15    0.064    0.017    0.032  999.000    0.108    0.051    0.064    0.039    0.035    0.028    0.030    0.043   4
19 16    0.057    0.035    0.024  999.000    0.060    0.067    0.076    0.047    0.047    0.028    0.033    0.047   4
19 17    0.049    0.026    0.033  999.000    0.058    0.064    0.041    0.026    0.026    0.033    0.021    0.042   4
19 18    0.062    0.016    0.042  999.000    0.099    0.070    0.038    0.034    0.024    0.071    0.032    0.048   4
19 19    0.082    0.046    0.046  999.000    0.097    0.092    0.094    0.023    0.034    0.100    0.040    0.059   4
19 20    0.075    0.035    0.071  999.000    0.042    0.080    0.107    0.031    0.036    0.032    0.030    0.072   4
19 21    0.064    0.012    0.042  999.000    0.096    0.072    0.047    0.025    0.024    0.029    0.029    0.053   4
19 22    0.053    0.022    0.035  999.000    0.053    0.093    0.030    0.031    0.035    0.034    0.037    0.064   4
19 23    0.055    0.035    0.050  999.000    0.055    0.074    0.040    0.034    0.052    0.041    0.033    0.070   4
19 24    0.064    0.034    0.047  999.000    0.072    0.089    0.049    0.031    0.032    0.075    0.040    0.072   4
19 25    0.068    0.015    0.036  999.000    0.053    0.141    0.042    0.036    0.058    0.081    0.034    0.034   4
19 26    0.059    0.015    0.032  999.000    0.076    0.085    0.059    0.043    0.051    0.080    0.038    0.039   5
19 27    0.068    0.019    0.037  999.000    0.091    0.094    0.069    0.047    0.050    0.086    0.040    0.043   5
19 28    0.060    0.036    0.052  999.000    0.115    0.048    0.052    0.032    0.048    0.052    0.028    0.080   5
19 29    0.061    0.037    0.039  999.000    0.102    0.035    0.090    0.039    0.035    0.048    0.024    0.079   5
19 30    0.061    0.031    0.058  999.000    0.081    0.050    0.090    0.028    0.027    0.045    0.035    0.046   5
19 31    0.064    0.047    0.043  999.000    0.055    0.087    0.098    0.036    0.020    0.055    0.045    0.057   5
19 32    0.075    0.078    0.068  999.000    0.068    0.101    0.093    0.043    0.030    0.057    0.057    0.103   5
19 33    0.070    0.054    0.055  999.000    0.099    0.084    0.065    0.047    0.027    0.054    0.049    0.134   5
19 34    0.067    0.026    0.035  999.000    0.088    0.097    0.070    0.043    0.046    0.060    0.031    0.107   5
19 35    0.080    0.022    0.053  999.000    0.088    0.132    0.095    0.034    0.026    0.034    0.034    0.084   5
19 36    0.070    0.033    0.036  999.000    0.114    0.078    0.089    0.033    0.042    0.055    0.048    0.070   5
19 37    0.074    0.041    0.046  999.000    0.060    0.091    0.146    0.027    0.043    0.055    0.024    0.076   5
19 38    0.073    0.031    0.056  999.000    0.038    0.136    0.090    0.046    0.046    0.052    0.026    0.064   5
19 39    0.067    0.027    0.059  999.000    0.064    0.104    0.068    0.039    0.041    0.060    0.030    0.054   5
19 40    0.065    0.032    0.047  999.000    0.079    0.112    0.060    0.029    0.040    0.073    0.023    0.042   5
19 41    0.044    0.013    0.024  999.000    0.039    0.081    0.064    0.014    0.046    0.050    0.020    0.051   5
19 42    0.067    0.015    0.036  999.000    0.093    0.080    0.099    0.029    0.036    0.051    0.018    0.039   5
19 43    0.087    0.026    0.041  999.000    0.115    0.138    0.093    0.050    0.052    0.073    0.030    0.053   5
19 44    0.066    0.022    0.040  999.000    0.073    0.100    0.073    0.041    0.052    0.066    0.046    0.044   5
19 45    0.051    0.029    0.036  999.000    0.078    0.062    0.052    0.028    0.055    0.087    0.035    0.063   5
19 46    0.057    0.030    0.031  999.000    0.077    0.107    0.039    0.031    0.062    0.065    0.026    0.055   5
19 47    0.056    0.026    0.031  999.000    0.084    0.114    0.023    0.029    0.030    0.056    0.026    0.083   5
19 48    0.053    0.041    0.030  999.000    0.053    0.129    0.032    0.021    0.043    0.066    0.024    0.067   5
19 49    0.076    0.023    0.042  999.000    0.064    0.199    0.046    0.029    0.049    0.077    0.041    0.088   5
19 50    0.080    0.021    0.039  999.000    0.080    0.182    0.060    0.042    0.034    0.091    0.028    0.076   5
19 51    0.066    0.027    0.054  999.000    0.046    0.126    0.065    0.038    0.026    0.047    0.035    0.063   5
19 52    0.063    0.043    0.036  999.000    0.060    0.119    0.078    0.021    0.028    0.045    0.046    0.064   5
19 53    0.059    0.049    0.015  999.000    0.076    0.121    0.053    0.031    0.026    0.077    0.038    0.104   5
19 54    0.059    0.018    0.013  999.000    0.053    0.114    0.083    0.032    0.022    0.079    0.024    0.087   5
19 55    0.054    0.022    0.027  999.000    0.041    0.098    0.070    0.031    0.020    0.061    0.023    0.074   5
19 56    0.070    0.030    0.052  999.000    0.052    0.117    0.087    0.042    0.023    0.037    0.029    0.053   5
19 57    0.085    0.020    0.060  999.000    0.072    0.189    0.067    0.040    0.035    0.070    0.020    0.068   5
19 58    0.070    0.025    0.043  999.000    0.064    0.121    0.093    0.029    0.048    0.062    0.025    0.056   5
19 59    0.065    0.059    0.047  999.000    0.052    0.084    0.092    0.049    0.075    0.087    0.025    0.102   5
20 00    0.066    0.056    0.057  999.000    0.050    0.075    0.078    0.072    0.056    0.091    0.020    0.104   5
20 01    0.070    0.048    0.034  999.000    0.043    0.095    0.109    0.067    0.056    0.063    0.037    0.052   5
20 02    0.061    0.050    0.039  999.000    0.037    0.100    0.098    0.029    0.042    0.040    0.041    0.068   5
20 03    0.059    0.022    0.053  999.000    0.060    0.094    0.045    0.045    0.034    0.031    0.035    0.066   5
20 04    0.055    0.039    0.047  999.000    0.056    0.069    0.063    0.038    0.048    0.040    0.025    0.059   5
20 05    0.050    0.056    0.063  999.000    0.049    0.062    0.046    0.029    0.064    0.040    0.027    0.065   5
20 06    0.068    0.050    0.045  999.000    0.076    0.089    0.101    0.030    0.036    0.064    0.030    0.084   5
20 07    0.091    0.038    0.045  999.000    0.111    0.209    0.060    0.031    0.043    0.043    0.021    0.046   5
20 08    0.070    0.048    0.042  999.000    0.090    0.152    0.029    0.037    0.038    0.048    0.021    0.055   5
20 09    0.098    0.047    0.038  999.000    0.095    0.188    0.094    0.075    0.050    0.052    0.020    0.080   5
20 10    0.150    0.042    0.051  999.000    0.180    0.331    0.105    0.084    0.071    0.057    0.047    0.055   5
20 11    0.138    0.046    0.053  999.000    0.184    0.350    0.057    0.048    0.040    0.078    0.041    0.049   5
20 12    0.123    0.056    0.047  999.000    0.156    0.211    0.124    0.078    0.052    0.102    0.048    0.097   5
20 13    0.258    0.077    0.060  999.000    0.370    0.518    0.238    0.105    0.079    0.132    0.094    0.157   5
20 14    0.352    0.067    0.080  999.000    0.462    0.830    0.237    0.151    0.081    0.158    0.128    0.089   5
20 15    0.149    0.081    0.094  999.000    0.132    0.291    0.140    0.088    0.044    0.096    0.062    0.076   5
20 16    0.086    0.071    0.114  999.000    0.086    0.057    0.120    0.051    0.017    0.091    0.036    0.064   5
20 17    0.115    0.079    0.177  999.000    0.145    0.123    0.088    0.042    0.024    0.058    0.052    0.070   5
20 18    0.125    0.048    0.131  999.000    0.140    0.194    0.115    0.045    0.041    0.136    0.064    0.070   5
20 19    0.098    0.070    0.068  999.000    0.093    0.168    0.099    0.063    0.063    0.195    0.064    0.077   5
20 20    0.071    0.070    0.050  999.000    0.075    0.115    0.064    0.049    0.040    0.114    0.039    0.053   5
20 21    0.051    0.043    0.028  999.000    0.070    0.070    0.065    0.021    0.026    0.069    0.027    0.080   5
20 22    0.075    0.043    0.039  999.000    0.112    0.085    0.103    0.036    0.018    0.043    0.026    0.053   5
20 23    0.059    0.029    0.029  999.000    0.067    0.082    0.082    0.037    0.026    0.064    0.040    0.035   5
20 24    0.070    0.033    0.054  999.000    0.101    0.091    0.087    0.016    0.032    0.099    0.039    0.066   5
20 25    0.078    0.034    0.036  999.000    0.105    0.166    0.052    0.028    0.059    0.072    0.037    0.063   5
20 26    0.066    0.044    0.038  999.000    0.094    0.109    0.057    0.030    0.071    0.068    0.032    0.062   5
20 27    0.088    0.050    0.036  999.000    0.114    0.184    0.060    0.048    0.048    0.055    0.034    0.073   5
20 28    0.091    0.043    0.032  999.000    0.113    0.192    0.074    0.044    0.021    0.075    0.036    0.099   5
20 29    0.060    0.032    0.033  999.000    0.055    0.124    0.061    0.026    0.033    0.089    0.034    0.108   5
20 30    0.074    0.032    0.056  999.000    0.088    0.111    0.068    0.047    0.047    0.067    0.016    0.119   5
20 31    0.079    0.036    0.062  999.000    0.094    0.106    0.089    0.046    0.047    0.079    0.026    0.096   5
20 32    0.078    0.057    0.050  999.000    0.104    0.121    0.076    0.038    0.050    0.071    0.044    0.124   5
20 33    0.086    0.052    0.069  999.000    0.058    0.129    0.126    0.048    0.047    0.114    0.058    0.103   5
20 34    0.064    0.073    0.071  999.000    0.048    0.096    0.069    0.036    0.045    0.108    0.035    0.152   5
20 35    0.071    0.100    0.092  999.000    0.067    0.067    0.057    0.070    0.102    0.143    0.042    0.174   5
20 36    0.078    0.076    0.073  999.000    0.089    0.092    0.071    0.064    0.063    0.091    0.039    0.169   5
20 37    0.090    0.087    0.052  999.000    0.104    0.128    0.060    0.068    0.049    0.144    0.075    0.164   4
20 38    0.093    0.086    0.078  999.000    0.130    0.123    0.074    0.045    0.057    0.216    0.082    0.235   4
20 39    0.089    0.038    0.074  999.000    0.081    0.158    0.072    0.047    0.050    0.165    0.047    0.173   4
20 40    0.082    0.041    0.030  999.000    0.083    0.109    0.084    0.051    0.050    0.135    0.043    0.121   4
20 41    0.329    0.076    0.049  999.000    0.397    0.526    0.233    0.161    0.081    0.213    0.131    0.135   4
20 42    0.867    0.118    0.089  999.000    0.933    1.598    0.501    0.435    0.113    0.233    0.148    0.153   4
20 43    0.679    0.163    0.182  999.000    0.604    1.418    0.385    0.308    0.125    0.303    0.196    0.266   4
20 44    0.375    0.120    0.095  999.000    0.358    0.732    0.213    0.197    0.087    0.211    0.100    0.161   4
20 45    0.318    0.046    0.105  999.000    0.317    0.576    0.159    0.221    0.084    0.131    0.106    0.132   4
20 46    0.241    0.108    0.140  999.000    0.198    0.426    0.193    0.148    0.076    0.166    0.094    0.154   4
20 47    0.165    0.159    0.143  999.000    0.150    0.311    0.118    0.081    0.063    0.270    0.113    0.173   4
20 48    0.201    0.080    0.102  999.000    0.169    0.409    0.130    0.094    0.050    0.166    0.132    0.184   4
20 49    0.191    0.052    0.117  999.000    0.176    0.326    0.119    0.143    0.046    0.170    0.122    0.189   4
20 50    0.166    0.084    0.090  999.000    0.161    0.269    0.148    0.087    0.047    0.141    0.085    0.150   4
20 51    0.154    0.094    0.078  999.000    0.181    0.284    0.113    0.039    0.043    0.148    0.080    0.136   4
20 52    0.101    0.114    0.068  999.000    0.125    0.147    0.089    0.044    0.047    0.188    0.107    0.203   4
20 53    0.095    0.081    0.054  999.000    0.104    0.145    0.085    0.045    0.031    0.120    0.037    0.126   4
20 54    0.127    0.041    0.049  999.000    0.153    0.209    0.110    0.037    0.029    0.083    0.034    0.051   4
20 55    0.128    0.039    0.066  999.000    0.152    0.206    0.114    0.040    0.028    0.095    0.056    0.070   4
20 56    0.096    0.074    0.068  999.000    0.133    0.114    0.100    0.036    0.042    0.082    0.070    0.083   4
20 57    0.079    0.069    0.036  999.000    0.086    0.100    0.086    0.044    0.039    0.063    0.048    0.069   4
20 58    0.087    0.113    0.069  999.000    0.099    0.123    0.088    0.037    0.061    0.150    0.059    0.127   4
20 59    0.084    0.100    0.065  999.000    0.095    0.129    0.079    0.032    0.045    0.152    0.037    0.099   4
21 00    0.078    0.073    0.056  999.000    0.080    0.083    0.113    0.036    0.041    0.124    0.038    0.126   4
21 01    0.098    0.042    0.057  999.000    0.110    0.134    0.111    0.039    0.047    0.112    0.037    0.130   4
21 02    0.114    0.039    0.065  999.000    0.171    0.165    0.090    0.032    0.072    0.053    0.033    0.100   4
21 03    0.121    0.058    0.061  999.000    0.167    0.176    0.107    0.035    0.054    0.044    0.024    0.066   4
21 04    0.075    0.062    0.064  999.000    0.104    0.107    0.060    0.027    0.029    0.043    0.023    0.072   4
21 05    0.070    0.043    0.059  999.000    0.068    0.153    0.036    0.023    0.023    0.051    0.019    0.139   4
21 06    0.075    0.042    0.064  999.000    0.104    0.123    0.048    0.026    0.029    0.044    0.022    0.115   4
21 07    0.072    0.048    0.050  999.000    0.100    0.088    0.081    0.019    0.015    0.075    0.033    0.068   4
21 08    0.081    0.062    0.070  999.000    0.144    0.082    0.051    0.047    0.026    0.071    0.034    0.082   4
21 09    0.087    0.091    0.087  999.000    0.137    0.080    0.091    0.040    0.051    0.076    0.048    0.101   4
21 10    0.059    0.048    0.067  999.000    0.059    0.065    0.087    0.027    0.030    0.061    0.041    0.099   4
21 11    0.056    0.073    0.075  999.000    0.064    0.075    0.055    0.029    0.029    0.086    0.064    0.116   4
21 12    0.074    0.147    0.077  999.000    0.082    0.120    0.047    0.045    0.034    0.177    0.081    0.268   4
21 13    0.112    0.124    0.054  999.000    0.134    0.187    0.081    0.045    0.032    0.171    0.062    0.171   4
21 14    0.121    0.064    0.058  999.000    0.141    0.187    0.126    0.029    0.022    0.104    0.043    0.087   4
